Time,RequestTokens,ResponseTokens
0.097255,693,14
0.003258,790,15
0.095686,1127,16
0.001161,1136,7
0.000737,2719,9
0.098297,697,7
0.000769,3823,20
0.001071,7436,19
0.100727,179,7
0.067905,1034,14
0.097363,649,17
0.000757,57,28
0.03182,1813,21
0.005309,2121,14
0.094359,3990,18
0.001086,1137,12
7.9e-05,697,13
0.003132,3982,14
0.000982,1198,7
0.065662,1672,9
0.098893,874,19
0.401546,7436,19
0.000183,53,6
2.205491,1718,18
0.089763,4685,10
0.000175,650,6
0.005179,2040,67
0.095441,799,8
0.099784,1672,56
0.100676,3613,12
0.135403,3982,19
0.002199,1799,9
0.096986,2427,10
0.068196,2044,19
0.000254,3669,148
0.093742,597,22
7e-06,1032,14
0.000187,30,98
0.00465,7436,9
0.003108,1032,10
0.029855,5664,12
0.103157,179,16
0.002242,2472,6
0.058186,4684,9
0.003272,115,20
0.00098,651,26
0.003555,681,16
0.024286,182,15
0.071608,2362,9
0.000201,3671,9
0.003043,3615,10
0.098603,84,40
0.333299,2529,11
0.001104,4272,43
0.001062,4792,73
0.095703,2124,11
0.001131,2468,22
0.001753,3809,145
0.066481,1673,7
0.030499,182,17
0.002038,5556,7
0.000105,1867,307
0.100989,836,8
0.000146,2664,172
0.164644,657,22
0.029189,1541,12
0.065293,875,30
0.006928,1491,128
0.030712,2473,7
0.001056,1128,20
0.000164,4795,22
0.100302,1193,30
0.061202,2046,58
0.000268,3634,23
0.037483,4235,31
0.001241,7436,11
0.000981,3349,205
0.068466,394,277
0.092629,85,13
0.004324,398,9
0.000675,7436,10
0.001855,601,12
0.00065,1622,9
6.4e-05,1721,9
0.000883,873,40
0.002394,57,31
0.092737,83,12
0.397744,1448,10
0.000277,7436,13
0.006406,601,14
0.003288,3112,21
0.091274,7436,10
0.003753,548,34
0.09549,3671,9
0.003361,513,7
0.000215,602,18
0.001756,59,14
0.000182,482,13
0.894941,3506,9
0.00359,2047,253
0.201214,3112,27
0.095149,3114,11
0.002979,1144,6
0.002094,1288,24
0.123616,602,7
0.000783,683,51
0.000162,59,15
0.003327,1416,824
0.06998,603,7
6.8e-05,1288,24
0.099444,3634,14
0.001061,58,18
0.297438,1960,6
4e-05,881,7
0.002822,2049,9
0.000999,603,11
0.001051,1622,36
0.001735,483,9
0.094634,3210,73
0.094956,513,7
0.003068,603,17
0.002836,1032,20
0.000554,7436,12
0.097874,2057,43
0.095713,604,13
0.10236,2303,59
7.7e-05,1725,20
0.599707,88,10
0.000133,1672,24
0.098516,1126,15
0.000222,7428,13
0.000893,766,15
0.003532,605,12
0.000169,882,9
0.002227,880,6
0.000183,1036,11
0.094662,6539,6
0.002433,1667,13
0.000267,2540,14
0.000799,459,15
0.096571,1964,11
0.004657,90,10
0.092595,766,8
0.000225,3502,88
0.004158,2887,7
9.2e-05,2061,223
0.000107,760,17
0.095722,1197,27
0.002906,952,28
0.000583,89,14
7.9e-05,684,70
0.100074,395,269
0.002999,762,14
0.000105,2446,55
0.095035,1717,82
0.000972,1667,22
0.00299,489,29
0.000246,1667,97
0.001083,884,8
0.000157,2539,12
0.003379,93,84
0.090086,89,11
0.005054,1968,6
0.001057,7435,19
0.000898,1877,8
0.199233,2887,46
0.094725,1668,23
0.003465,549,76
0.194714,2449,13
0.200216,7436,7
0.000894,6539,238
0.000132,1440,9
0.997665,2453,12
0.301588,7436,25
0.201705,2476,9
0.200314,1668,127
0.096343,2454,11
0.004231,114,44
0.195568,1715,81
0.200173,666,9
0.200287,1750,35
0.102803,7436,11
0.296957,119,14
0.001292,607,10
0.402278,666,10
0.197063,1527,10
0.10131,7436,12
0.099548,3530,10
0.000593,2586,13
0.198853,1527,6
0.600778,1527,14
0.13073,804,6
0.26978,549,173
